Here Comes the Boom,6.4,45290318,40,Low on raunch but even lower on laughs. It also looks like half the lighting crew failed to show up.
Here Comes the Boom,6.4,45290318,38,"Loud, incoherent and unfunny, Here Comes the Boom is the sound of American culture imploding."
Here Comes the Boom,6.4,45290318,38,"Here Comes The Boom seems to have made it from the pitch stage - Kevin James does MMA to save his school or something! - to the big screen without an iota of inspiration, ambition, or personality seeping in at any juncture."
Here Comes the Boom,6.4,45290318,33,"""Here Comes the Bomb"" would've been a more fitting title, but props to Henry Winkler for rising to the occasion and turning in a sweet, idealistic performance in a film that otherwise feels like a tawdry commercial for the UFC and MMA."
Here Comes the Boom,6.4,45290318,20,"As a comedy, the film aims low and manages to miss the mark entirely."
Iron Eagle,5.4,24159872,70,"Iron Eagle is a very shrewd teen-age variation on the Rambo/Missing in Action formula, a military rescue movie with a nice young hero and a fun-loving feeling."
Iron Eagle,5.4,24159872,50,Director Sidney J. Furie fills in the rest with breakneck action and some dandy dogfights. Much of the dialog is simply laughable.
Iron Eagle,5.4,24159872,50,Iron Eagle has an unintended hilarity that builds and builds. But don't take this as one of those so-bad-it's-good endorsements: The film is a total waste of time.
Iron Eagle,5.4,24159872,40,A ridiculous rabble-drowser with the heart of a bully and the soul of a thief.
Iron Eagle,5.4,24159872,38,"It is regrettable that the highest of production values have been invested in this, the cheapest of stories."
Iron Eagle,5.4,24159872,38,"Yet another totally absurd bout of macho wish fulfillment for those frustrated by the American government and military's inability to deal effectively with terrorism, Iron Eagle is actually more outlandish than most."
Fire Down Below,5.0,16228448,70,It's precisely Seagal's incongruity that has made him a great absurdist hero -- and that makes Fire Down Below a kick.
Fire Down Below,5.0,16228448,50,"The star hasn’t lost his gift for making sadism seem impish. After a while, however, you may notice that the film’s mayhem is accomplished almost entirely through editing."
Fire Down Below,5.0,16228448,50,"Typical action fare for martial arts star Steven Seagal and, in his limited oeuvre, one of the more entertaining efforts. But the genre is pedestrian, and Seagal makes no new moves here in terms of screen personality or acting skill. What fun there is lies in the villains, some nifty stunts and a bouncy musical score rife with regional sounds."
Fire Down Below,5.0,16228448,50,"Like most Seagal movies, the violence is poorly choreographed, the clothes are bad, and you weren't going to see it anyway, were you?"
Fire Down Below,5.0,16228448,50,"The supporting cast is stocked with far better actors than Seagal -- Kristofferson, Harry Dean Stanton and Stephen Lang among them -- and country music personalities ranging from Mark Collie, Levon Helm, Randy Travis and Travis Tritt to Loretta Lynn's twin daughters Patsy and Peggy, to whom Seagal's character makes some vaguely suggestive remarks."
Fire Down Below,5.0,16228448,50,"Seagal fans will find that their hero is still in his usual form (his form, like his expression, hasn't wavered since he debuted in Above the Law). The action scenes are adequately directed (by Felix Enriquez Alcala, a TV director making the crossover to feature films), and there's a genuinely tense truck-and-car chase that is worth about 90 seconds of moderate excitement. The rest of the film is all by-the-book stuff, but that's what's expected whenever the name ""Steven Seagal"" tops the marquee."
Fire Down Below,5.0,16228448,50,"These thugs, needless to say, are pulverized as effortlessly as so many Easter chicks. This is a problem I've always had with Seagal's martial arts sequences; there's seldom a nanosecond of suspense, and the fight choreography has all the sophistication of Seventies drive-in fare such as Billy Jack and Walking Tall."
Kung Fu Panda 3,7.1,143528619,91,"A singular look, an exemplary vocal cast, and a narrative arc like a caress. That'll be the Kung Fu Panda franchise's legacy, the idea that shouldn't have worked but did, beautifully and with its own chi."
Kung Fu Panda 3,7.1,143528619,88,"I think the secret to the appeal of the entire “Kung Fu Panda” franchise is the enormous affection we feel for Po, that seemingly bumbling good guy who also can rise to the occasion and showcase true heroism and mystical power."
Kung Fu Panda 3,7.1,143528619,88,"Martial-arts action, excitingly mounted, is all part of the package as Po battles a glowering, green-eyed bull (J.K. Simmons) and tries to whip peaceable pandakind into a fighting force to defeat the villain. One-liners fly as fast as kung-fu fisticuffs in this sweet and satisfying picture."
Kung Fu Panda 3,7.1,143528619,88,"It's easy to mistake the simplicity of plot and theme here for simple-mindedness - this isn't Pynchon or Proust. Kung Fu Panda 3 has the economy of a Zen koan, not to mention its inner harmony and wisdom."
Kung Fu Panda 3,7.1,143528619,80,"The stakes are upped and character count doubled, but this doesn't mean attention to detail is spared. The visuals are sublime with different animation styles used to tell different stories."
Kung Fu Panda 3,7.1,143528619,80,"All the best parts of the movie are transitions and montages, jazzing up the video-game-ish plot with mock-heroic exuberance. The summer ahead is looking madly stuffed with talking animals, but Po has jammed his bulging frame through first, and done it with style."
Kung Fu Panda 3,7.1,143528619,80,"Animated with exceptional depth and beauty by co-directors Jennifer Yuh and Alessandro Carloni (and given epic new heft by Hans Zimmer in the orchestra pit), it's a rare ’toon franchise that can grow up so quickly and still giggle at its own butt jokes."
Kung Fu Panda 3,7.1,143528619,80,"Rather than the cynical ‘one last grab’ of the series, Kung Fu Panda 3 might actually be the best. Also, and this is so rarely the case that it’s worth mentioning, it deserves to be seen in 3D."
Kung Fu Panda 3,7.1,143528619,80,"Mostly, Kung Fu Panda 3 is just fun."
Kung Fu Panda 3,7.1,143528619,80,"A beautifully rendered, lovingly constructed action-comedy that's sure to please kids and adults alike."
Kung Fu Panda 3,7.1,143528619,80,"Lots of comedic fight scenes break up the story’s more somber stretches, and the animation, especially in 3-D, is simply gorgeous."
Kung Fu Panda 3,7.1,143528619,80,"It’s cohesive and cathartic enough to make a fourth entry unnecessary, but at the same time, it’s entertaining and gorgeous enough to make the prospect of same something to welcome."
Kung Fu Panda 3,7.1,143528619,80,"Emotionally, dramatically and perhaps most of all visually (it’s worth seeing in 3D), this delightful trilogy capper is almost as generously proportioned as its cuddly warrior hero, restoring a winning lightness of touch to the saga while bringing its long-running themes of perseverance and self-knowledge to satisfying fruition."
Kung Fu Panda 3,7.1,143528619,75,"The stunning visuals in DreamWorks Animation’s Kung Fu Panda 3 surpass the high standards set by its predecessors, but storywise, the latest adventures of goofy Po the panda break no new ground."
Kung Fu Panda 3,7.1,143528619,75,"Directors Jennifer Yuh Nelson and Alessandro Carloni deploy a gorgeous color palette for the Chinese countryside, using vibrant, swirling shades of green, blue and red for the panda hideaway....The directors also make sure to let Po stay the charming bumbler he’s always been. That’s what makes him such an earnest, lovable hero."
Kung Fu Panda 3,7.1,143528619,75,"In spite of its abundant action — and for all the interspecies mashups, this is as much an action-adventure animated movie as it is a funny-animal animated movie — is a pretty relaxing experience for the adult viewer."
Kung Fu Panda 3,7.1,143528619,75,Just complicated enough to reward steady viewers and just simple enough for parent escorts to enjoy without much prior knowledge.
Kung Fu Panda 3,7.1,143528619,75,"It finds a benefit in its genre affiliation, evenly distributing its action in quick bursts of fluidly animated fight choreography."
Kung Fu Panda 3,7.1,143528619,70,"If directors Alessandro Carloni and Jennifer Yuh don't reinvent the panda-as-martial-artist wheel, they avoid making the story seem stale. The terrific animation helps, of course."
Kung Fu Panda 3,7.1,143528619,70,"While the storyline, in which Jack Black’s dumpling-downing Dragon Warrior is reunited with his biological father, doesn’t quite fulfill its prophecies, dramatically speaking, visually speaking it’s all quite impressive — one of those very rare animated features that completely justifies its 3D glasses."
Kung Fu Panda 3,7.1,143528619,67,"This is a visually stunning picture, a rhapsody of saturated color and contrasting texture, from the painstaking detail of coarse panda fur to the painterly dreamscape that is the spirit world."
Kung Fu Panda 3,7.1,143528619,63,"Like most sequels, it pacifies its core demographic by offering “more of the same.” To that extent, it can be said to be successful."
Kung Fu Panda 3,7.1,143528619,63,"The movie's story and cute characters are geared toward the younger crowd, per usual. But while it lacks the wonder and nuance of earlier Pandas, there are enough new faces and wowing, Asian-influenced style to also keep parents amused for an hour and a half."
Kung Fu Panda 3,7.1,143528619,60,This is a visually sumptuous kids’ film that will also charm adults.
Kung Fu Panda 3,7.1,143528619,60,"Visually though, Kung Fu Panda 3 is a candy-colored 3-D treat."
Kung Fu Panda 3,7.1,143528619,60,"Fitfully amusing and certainly heartfelt, this latest chapter in the likeable animated saga will work best with younger viewers, but its life lessons and emotional beats feel slathered on rather than deftly woven into the storyline."
Kung Fu Panda 3,7.1,143528619,58,"Kung Fu Panda 3 is Kung Fu Panda minus a dramatic arc, but with way more pandas."
Kung Fu Panda 3,7.1,143528619,50,"From a sympathetic perspective, let me say that sequel No. 3 shows how difficult it is to keep these franchises fresh while remaining true to their initial charm."
Kung Fu Panda 3,7.1,143528619,50,"Plays as a franchise out of ideas, out of jokes and more naked about its real place in the film firmament –as panda pandering to the enormous Chinese movie market."
Kung Fu Panda 3,7.1,143528619,50,"In Hollywood’s franchise game, sequels are seldom the best they can be. This one isn’t, but it’s pretty, perfectly pleasant and good enough."
Kung Fu Panda 3,7.1,143528619,50,A story that builds toward Po training an army of his panda brethren fails to deliver exponentially greater fun.
Kung Fu Panda 3,7.1,143528619,50,"Kung Fu Panda 3 has a moment or two for everyone, but no chance develop any character beyond a single dimension."
Kung Fu Panda 3,7.1,143528619,50,The movie undercuts its own undercutting.
Kung Fu Panda 3,7.1,143528619,40,"Once upon a time, Black's charisma might have been enough to carry the movie."
Superman,7.4,134218018,100,Manages to capture the pure heart and spirit of this comic book Americana.
Superman,7.4,134218018,100,"Boasts a smart screenplay by Robert Benton and David and Leslie Newman, striking cinematography by Geoffrey Unsworth (especially in the Smallville sequence), bright comic turns by Margot Kidder and Gene Hackman, and of course, that winning performance by Christopher Reeve in the title role. Believe a man can fly? You bet!"
Superman,7.4,134218018,100,"Superman is a pure delight, a wondrous combination of all the old-fashioned things we never really get tired of: adventure and romance, heroes and villains, earthshaking special effects, and -- you know what else? Wit."
Superman,7.4,134218018,100,"Estimates of the movie's costs range between $35-and $70-million; whatever the price, it was not too much to pay. As gods go, Superman is one of the godliest; his movie is one of the best."
Superman,7.4,134218018,100,"Magnify James Bond's extraordinary physical powers while curbing his sex drive and you have the essence of Superman, a wonderful, chuckling, preposterously exciting fantasy."
Superman,7.4,134218018,100,"A movie that is pure escape and good, clean, unadulterated fun."
Superman,7.4,134218018,88,"There's no doubt that it's a flawed movie, but it's one of the most wonderfully entertaining flawed movies made."
Superman,7.4,134218018,88,"Effective both as Superman and as the bumbling Clark Kent, Christopher Reeve still seems ideal for the part, if for no other reason than his ability to summon up a convincing sense of intensity when charged with saving the world."
Superman,7.4,134218018,83,"Despite a lull here and a lapse there, this superproduction turns out to be prodigiously inventive and enjoyable, doubly blessed by sophisticated illusionists behind the cameras and a brilliant new stellar personality in front of the cameras -- Christopher Reeve."
Superman,7.4,134218018,80,"it's the simple, earth-bound quality of the film that makes this comic-book fantasy soar."
Superman,7.4,134218018,80,"Superman is a bastion of blockbuster innocence, a movie that’s a studio product, certainly, but also something that could have grown from one of Smallville’s sun-kissed cornfields."
Superman,7.4,134218018,80,"The film is best when it takes itself seriously, worst when it takes the easy way out into giggly camp--as it does, finally and fatally, when Lex Luthor enters the action; Gene Hackman plays the arch-villain like a hairdresser left over from a TV skit."
Superman,7.4,134218018,75,"Superman is good, clean, simple-minded fun, though it's a movie whose limited appeal is built in."
Superman,7.4,134218018,70,"A highly entertaining, though undemanding mixture, of sci-fi, romance and comedy, which could hardly have come off at all at any lower artistic level, nor without such a happy choice for the central part as Christopher Reeve."
Superman,7.4,134218018,70,The film allows naiveté and knowingness to coexist. Only when it goes all out for cold Batmanesque villainy in the second half does it narrow its focus and lose its way.
Superman,7.4,134218018,60,"The film burdens itself with too many story lines and an overlong (though beautifully photographed) prologue, but things really get moving when Reeve takes the screen."
Superman,7.4,134218018,60,"Superman doesn’t have enough conviction or courage to be solidly square and dumb; it keeps pushing smarmy big emotions at us—but half-heartedly. It has a sour, scared undertone."
El mariachi,6.9,2040920,80,"Juicy, adroit, and likable."
El mariachi,6.9,2040920,80,"This brilliantly naive, low-budget shoot-'em-up presents every action as if it were brand spanking new."
El mariachi,6.9,2040920,78,"While the story may be a common one (for the action genre, at least), Rodriguez, who wrote, produced, shot and edited the entire film himself, has a uniquely straightforward wit that makes what might otherwise have been just another shoot-'em-up something more than that."
El mariachi,6.9,2040920,75,Enormously entertaining.
El mariachi,6.9,2040920,75,"A gripping, tautly-paced action flick that outdoes most of Hollywood's similar output. This is clear evidence that film quality often has little to do with a production's budget."
El mariachi,6.9,2040920,70,"Mythic pulp has its allure, and it also has its limitations. El Mariachi displays no real emotion except a profound appreciation for the genre film making that has inspired it, and a delight in manipulating the elements of such stories."
El mariachi,6.9,2040920,70,"The unrelenting tempo is bolstered by Rodriguez's camera work and editing: nearly every frame seems to have been shot with a careening, handheld camera, and they're cut together in a skillful, fluid fashion that enhances the tension and pace of the 80-minute chase."
El mariachi,6.9,2040920,70,"Spanish lingo crime meller has a verve and cheekiness that's partly a smart wedding of such influences as Sergio Leone, George Miller and south-of-the-border noir."
El mariachi,6.9,2040920,67,"Rodriguez makes the same mistake as other first-time auteurs: The world of this movie exists only in relation to other movies, particularly the Sergio Leone-Clint Eastwood spaghetti Westerns of the early '60s."
Man cheng jin dai huang jin jia,7.0,6566773,100,"This is high, and high-wire, melodrama. It's less soap opera than grand opera, where matters of love and death are played at a perfect fever pitch. And grand this Golden Flower is."
Man cheng jin dai huang jin jia,7.0,6566773,100,"It's a work by cinematic geniuses that reveals beauty and terror in a long-ago time with a virtuoso intensity. You won't soon forget its mad, lovely sights and sounds."
Man cheng jin dai huang jin jia,7.0,6566773,100,"A dazzling costume epic, a spectacle for the eyes and for the soul."
Man cheng jin dai huang jin jia,7.0,6566773,90,"A period spectacle, steeped in awesome splendor and lethal palace intrigue, it climaxes in a stupendous battle scene and epic tragedy."
Man cheng jin dai huang jin jia,7.0,6566773,90,"Another remarkable chapter in the career of Asia's most important living filmmaker. After ""Pan's Labyrinth,"" this is the movie to see this season."
Man cheng jin dai huang jin jia,7.0,6566773,90,"Zhang Yimou's Curse of the Golden Flower is a kind of feast, an over-the-top, all-stops-pulled-out lollapalooza that means to play kitschy and grand at once."
Man cheng jin dai huang jin jia,7.0,6566773,88,It's a lavish entertainment that revels in lurid colors and yet more lurid emotions.
Man cheng jin dai huang jin jia,7.0,6566773,80,"Since his debut in 1987 with ""Red Sorghum"" Mr. Zhang has made more controlled films but never one that's more fun. With Curse of the Golden Flower he aims for Shakespeare and winds up with Jacqueline Susann. And a good thing too."
Man cheng jin dai huang jin jia,7.0,6566773,75,Exhaustingly action-packed.
Man cheng jin dai huang jin jia,7.0,6566773,75,"It's more theatrical pageant than action movie, with the showy but rudimentary martial-arts action coming off like just another ritual with the players going through the motions."
Man cheng jin dai huang jin jia,7.0,6566773,75,The Curse of the Golden Flower is the year's most operatic and visually lavish film.
Man cheng jin dai huang jin jia,7.0,6566773,75,Director Zhang Yimou's ambitious attempt to blend martial arts action with Shakespearean melodrama. It's not a perfect marriage but it offers two hours of solidly over-the-top entertainment featuring incredible visuals and powerful performances by international icons Gong Li and Chow Yun Fat.
Man cheng jin dai huang jin jia,7.0,6566773,75,"Chinese director Zhang Yimou has made some of the most beautiful movies of the last 20 years, and with his latest, Curse of the Golden Flower, he has also made one of the most deliciously nutty."
Man cheng jin dai huang jin jia,7.0,6566773,75,"Like a soap opera, but most of what glitters is gold."
Man cheng jin dai huang jin jia,7.0,6566773,75,"Action fans might find the film's first half somewhat of a slog to sit through because of its carefully honed exposition, while those used to Zhang's dialogue-heavy dramas are sure to be surprised by the film's brutal second half where blood spurts more than the words."
Man cheng jin dai huang jin jia,7.0,6566773,75,"The final effect is stunning, but also sadly impersonal."
Man cheng jin dai huang jin jia,7.0,6566773,75,"There are fine actors at work here. Chow is quiet and cunning, Gong Li is haughty and cold-eyed, Chen Jin is sturdy as a ghost who appears out of the past, and Gin Junjie is vividly bratty as the youngest, and most underappreciated, prince."
Man cheng jin dai huang jin jia,7.0,6566773,75,"But as Western analogies go, Curse achieves an emotional fervor more in keeping with ancient Greek mythology than Elizabethan theater."
Man cheng jin dai huang jin jia,7.0,6566773,70,"Like his ""Hero"" and ""House of Flying Daggers,"" Zhang Yimou's third global-market gigaproduction makes little sense in narrative terms even after two screenings, but the sets, costumes, and cinematography are so intoxicating that it doesn't much matter."
Man cheng jin dai huang jin jia,7.0,6566773,67,"Few filmmakers could produce so grand a spectacle, but Zhang used to be good for more than just eye candy."
Man cheng jin dai huang jin jia,7.0,6566773,67,"Curse of the Golden Flower is a watchable soap opera, but its marching-band martial-arts scenes are little more than weakly staged retreads of the ones in Zhang's ""Hero."""
Man cheng jin dai huang jin jia,7.0,6566773,63,"This colour-drunk, sumptuous late Tang Dynasty (928 AD) drama is huge on spectacle but as devoid of delight as a Cecil B. DeMille biblical epic."
Man cheng jin dai huang jin jia,7.0,6566773,63,"As easy as this movie is to watch, it's artificially flavored. ""Golden Flower"" runs on crocodile tears and corn-syrup blood."
Man cheng jin dai huang jin jia,7.0,6566773,60,"Zhang Yimou's strangest and most troubled film, abounds in hysterical, mannered Tang Dynasty-era palace intrigue and dehumanized CGI battle sequences."
Man cheng jin dai huang jin jia,7.0,6566773,60,"In the end, Curse also looks alarmingly like a dry run for the opening and closing ceremonies Zhang has been hired to direct for the Beijing Olympic Games in 2008."
Man cheng jin dai huang jin jia,7.0,6566773,60,"Imagine ""The Lion In Winter"" set at a Kylie gig. You can have too much of a good thing, but it is a good thing."
Man cheng jin dai huang jin jia,7.0,6566773,50,"Curse of the Golden Flower could also be called ""Curse of 'Crouching Tiger, Hidden Dragon.' "" In other words, it is yet another attempt to cash in on the success of Ang Lee's 2000 martial-arts epic, which will go down in the history books as one of the most overrated films of the decade."
Man cheng jin dai huang jin jia,7.0,6566773,50,The movie has plenty to engage one's interest but little to sustain it.
Man cheng jin dai huang jin jia,7.0,6566773,50,"To question that this movie is a visual feast would be an act of real cynicism. But as the old Chinese proverb goes, ""Gold and jade on the outside, rot and decay on the inside."""
Man cheng jin dai huang jin jia,7.0,6566773,50,"In Curse of the Golden Flower, Zhang Yimou tries to top the breathtaking poetic spectacle of his masterpiece, ""House of Flying Daggers,"" and instead plummets into self-parody."
Man cheng jin dai huang jin jia,7.0,6566773,50,"I can say only three good things about his latest martial arts picture, the incoherent The Curse of the Golden Flower: 1) Gong Li deserves better roles, 2) The costumes are astonishingly beautiful, and 3) Ummm...wow, how about those costumes!"
Man cheng jin dai huang jin jia,7.0,6566773,30,"Zhang Yimou is seriously off his game with the utterly ridiculous Curse of the Golden Flower, a new epic that feels like ""Hero"" meets ""The Lion in Winter"" meets ""Peyton Place."" The film is worthless as a serious work of art, but it may offer the jaded viewer a surplus source of MST3K-inspired wisecracks."
G.I. Joe: The Rise of Cobra,5.8,152267519,75,"The Rise Of Cobra holds to a thrill-ride sensibility that’s unchallenging and more than a little goofy, but exciting and consistently well-managed."
G.I. Joe: The Rise of Cobra,5.8,152267519,70,"While thesping is not the main game here, having a cast of bright young things certainly helps, and Quaid gets in a few nice John Wayne-like moments as the no-nonsense boss."
G.I. Joe: The Rise of Cobra,5.8,152267519,70,"The loudest, flashiest, silliest and longest blockbuster in a summer full of long, silly, flashy, loud blockbusters (long and silly ""Transformers,"" flashy and loud ""Wolverine"")."
G.I. Joe: The Rise of Cobra,5.8,152267519,63,"A brazen, earsplitting, eye-popping, oddly satisfying action extravaganza, though it veers wildly off-target in its second hour."
G.I. Joe: The Rise of Cobra,5.8,152267519,63,"A loud but proficient slab of explode-o-rama summer blockbuster nonsense, perfectly entertaining if you like that sort of thing, extremely skippable if you don't."
G.I. Joe: The Rise of Cobra,5.8,152267519,63,"This movie’s sole purpose is to make teenage boys high-five each other, and it’s faithfulness to that concept makes the cartoon carnage almost endearing."
G.I. Joe: The Rise of Cobra,5.8,152267519,60,"The action is mostly brisk and bracing and the battleground, particularly Cobra's headquarters -- a vast network of tunnels under the polar ice cap -- are wonderfully imagined, as are the futuristic machines at the Joes' disposal. Basically, the Joes are not bad, it's just that they could have been much better with a little less conversation, a little more action."
G.I. Joe: The Rise of Cobra,5.8,152267519,50,"It's hard to deny that the first two-thirds of G.I. Joe is an enjoyable film, especially when graded on the curve of lowered expectations. Compared to other big-budget movies out this summer, it's pretty mediocre."
G.I. Joe: The Rise of Cobra,5.8,152267519,50,"G.I. Joe may not be beefier, but it’s cheesier and less aggravating than ""Transformers: Revenge of the Fallen,""  the summer ’09 headbanger it most resembles."
G.I. Joe: The Rise of Cobra,5.8,152267519,50,"Unlike it's ""Transformers"" cousin, the story is appealingly straightforward, and the movie is chock-a-block with breathless action sequences."
G.I. Joe: The Rise of Cobra,5.8,152267519,50,"Chock full of high-tech action, with a lot of chasing and shooting and explosions."
G.I. Joe: The Rise of Cobra,5.8,152267519,50,The plot feels both familiar and far-fetched.
G.I. Joe: The Rise of Cobra,5.8,152267519,40,"Bond without the style and Team America without the bellylaughs. The moronic script and nonsensical plot are good for a snicker, though."
G.I. Joe: The Rise of Cobra,5.8,152267519,38,"Certainly better than ""Transformers: Revenge of the Fallen."" How so? Admittedly, it doesn't have as much cleavage. But the high-tech hardware is more fun to look at than the transforming robots, the plot is as preposterous, and although the noise is just as loud, it's more the deep bass rumbles of explosions than the ear-piercing bang of steel robots pounding on each other."
G.I. Joe: The Rise of Cobra,5.8,152267519,38,More toy commercial than movie.
G.I. Joe: The Rise of Cobra,5.8,152267519,30,"The only collateral damage is in the audience, where, as you sit through the movie, you can feel your IQ drop minute by minute."
G.I. Joe: The Rise of Cobra,5.8,152267519,30,"After nearly two hours of nonstop mayhem, the film ends on a surprisingly muted note, though pains have been taken to make sure that the hoped-for sequel has been carefully set up."
G.I. Joe: The Rise of Cobra,5.8,152267519,30,"After a first hour that plays like a bad TV show, Sommers hits his groove with an over-the-top Paris chase sequence that, in turn, leads to an underwater finale that’s absurdly overproduced, momentarily diverting, and then instantly forgettable."
G.I. Joe: The Rise of Cobra,5.8,152267519,30,"Loud, shiny, and critic-proof, this franchise launcher is basically Transformers minus the humanity. Dennis Quaid provides some ballast as grizzled patriarch to the troop of sexy young lock-and-loaders."
G.I. Joe: The Rise of Cobra,5.8,152267519,25,"Don't go expecting an escapist night at the movies; go expecting to be cudgeled into numb, drooling submission."
G.I. Joe: The Rise of Cobra,5.8,152267519,20,"G.I. Joe was not screened for critics, but that’s not because of its mindless action and nonsensical plot. It’s because G.I. Joe is the kind of movie that bludgeons the viewer into submission with its loud and constant barrage of sound and fury."
G.I. Joe: The Rise of Cobra,5.8,152267519,12,"Formerly a real American hero, G.I. Joe is no longer a hero (it's a group) or American. (It's a multinational team of military superstars, though the way it does business, you'd feel safer with the Croatian navy on your side.)"
G.I. Joe: The Rise of Cobra,5.8,152267519,12,"I don't know what to say about the acting, writing and directing in G.I. Joe because I couldn't find any."
G.I. Joe: The Rise of Cobra,5.8,152267519,10,"There's a way to do this kind of thing (Just witness Hasbro's other toy-turned-dumb movie franchise, ""Transformers""). G.I. Joe, though, hasn't got a kung fu-grip on what it is."
G.I. Joe: The Rise of Cobra,5.8,152267519,10,"This pricey, juiceless pulp could never have been killed by critics, simply because it was already dead."
"Big Mommas: Like Father, Like Son",4.4,37915414,60,It goes down like a canned but genial '80s comedy: Without fanfare or much nutrition; part of your balanced breakfast.
"Big Mommas: Like Father, Like Son",4.4,37915414,50,"Kind of a drag when it resorts to frantic slapstick and tired action-comedy tropes, but modestly engaging during stretches that suggest the project would have worked better as an exuberant musical."
"Big Mommas: Like Father, Like Son",4.4,37915414,40,Hilariously horrible when it isn't just plain awful.
"Big Mommas: Like Father, Like Son",4.4,37915414,40,John Whitesell's extraordinarily witless movie operates as a checklist for cultural and racial clichés.
"Big Mommas: Like Father, Like Son",4.4,37915414,40,Won't likely disappoint fans of men-in-drag comedy but doesn't offer much that's original or funny.
"Big Mommas: Like Father, Like Son",4.4,37915414,33,"Lawrence's gender-bending jokes are played out, and his slapstick is wooden and slow."
"Big Mommas: Like Father, Like Son",4.4,37915414,30,"About the only honestly funny thing in the movie is Faizon Love's uncredited performance in the Joe E. Brown role, as the school maintenance man who's immediately smitten with Big Momma."
"Big Mommas: Like Father, Like Son",4.4,37915414,25,"Star Martin Lawrence, now the sole remaining element from the original ""Big Momma's House"" 11 years ago, looks pretty tired both in and out of makeup here."
"Big Mommas: Like Father, Like Son",4.4,37915414,25,"Fresh or not, creatively merited or not, here it comes: the third installment of Martin Lawrence's big, dopey franchise."
"Big Mommas: Like Father, Like Son",4.4,37915414,25,"A humorless mashup of ""White Chicks"" and ""Glee."""
"Big Mommas: Like Father, Like Son",4.4,37915414,20,Whoever demanded a third installment of Lawrence's mirthless mash-up of weak gags and cross-dressing horrors should be imprisoned and forced to watch it on repeat until they repent. Avoid.
"Big Mommas: Like Father, Like Son",4.4,37915414,11,"The comic, his career now apparently in total free fall, tackles the (dual) role(s) so broadly (no pun intended) that it's just plain annoying."
"Big Mommas: Like Father, Like Son",4.4,37915414,10,A film so drained of entertainment or simple humanity it is difficult to relate to as anything other than industrial artifact.
"Big Mommas: Like Father, Like Son",4.4,37915414,10,"Starved of humor and energy, the interminable Big Mommas: Life Father, Like Son could force Lawrence and co-star Brandon T. Jackson undercover for real."
Maverick,7.0,101631272,88,"It has great action sequences, more than a splash of legitimately-funny humor, solid performances from engaging actors, and a script that doesn't demand much mental exercise."
Maverick,7.0,101631272,88,This exuberant Western is a crowd-pleaser that remains faithful to the genre while having a roaring good time sending up its conventions.
